0.000000e+00 0.000000e+00 3.385838e-05
9.999000e-05 2.198830e-03 2.231472e-03
1.999800e-04 4.397273e-03 4.428661e-03
2.999700e-04 6.594940e-03 6.625044e-03
3.999600e-04 8.791445e-03 8.820240e-03
4.999500e-04 1.098640e-02 1.101387e-02
5.999400e-04 1.317942e-02 1.320554e-02
6.999300e-04 1.537011e-02 1.539489e-02
7.999200e-04 1.755810e-02 1.758152e-02
8.999100e-04 1.974299e-02 1.976506e-02
9.999000e-04 2.192441e-02 2.194512e-02
1.099890e-03 2.410197e-02 2.412132e-02
1.199880e-03 2.627528e-02 2.629329e-02
1.299870e-03 2.844396e-02 2.846064e-02
1.399860e-03 3.060764e-02 3.062300e-02
1.499850e-03 3.276594e-02 3.277998e-02
1.599840e-03 3.491848e-02 3.493122e-02
1.699830e-03 3.706487e-02 3.707634e-02
1.799820e-03 3.920476e-02 3.921497e-02
1.899810e-03 4.133776e-02 4.134672e-02
1.999800e-03 4.346350e-02 4.347123e-02
2.099790e-03 4.558161e-02 4.558814e-02
2.199780e-03 4.769173e-02 4.769707e-02
2.299770e-03 4.979348e-02 4.979765e-02
2.399760e-03 5.188652e-02 5.188953e-02
2.499750e-03 5.397046e-02 5.397235e-02
2.599740e-03 5.604496e-02 5.604573e-02
2.699730e-03 5.810966e-02 5.810932e-02
2.799720e-03 6.016420e-02 6.016278e-02
2.899710e-03 6.220823e-02 6.220574e-02
2.999700e-03 6.424141e-02 6.423785e-02
3.099690e-03 6.626337e-02 6.625877e-02
3.199680e-03 6.827379e-02 6.826815e-02
3.299670e-03 7.027232e-02 7.026565e-02
3.399660e-03 7.225861e-02 7.225093e-02
3.499650e-03 7.423235e-02 7.422366e-02
3.599640e-03 7.619318e-02 7.618349e-02
3.699630e-03 7.814079e-02 7.813010e-02
3.799620e-03 8.007485e-02 8.006316e-02
3.899610e-03 8.199503e-02 8.198235e-02
3.999600e-03 8.390103e-02 8.388735e-02
4.099590e-03 8.579251e-02 8.577783e-02
4.199580e-03 8.766917e-02 8.765350e-02
4.299570e-03 8.953070e-02 8.951403e-02
4.399560e-03 9.137680e-02 9.135912e-02
4.499550e-03 9.320717e-02 9.318848e-02
4.599540e-03 9.502151e-02 9.500179e-02
4.699530e-03 9.681952e-02 9.679878e-02
4.799520e-03 9.860092e-02 9.857914e-02
4.899510e-03 1.003654e-01 1.003426e-01
